0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2719746773800828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06452398344290236,0.0,0.0,0.0,0.0,0.010226442658875092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09057706355003653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026053080107134162,0.0,0.0,0.0,0.0,0.0,0.1419527635743852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3946919892865839,
0.0,0.0,0.3558070092723558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30708785164230706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3371051390853371,
0.044938271604938275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.004320987654320987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007901234567901235,0.0,0.0,0.0,0.0,0.0,0.0,0.2597530864197531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6719753086419753,
0.0,0.008514851485148515,0.0,0.0,0.0,0.16405940594059407,0.04940594059405941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01207920792079208,0.02168316831683168,0.0,0.0,0.0,0.01772277227722772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702970297029703,0.011584158415841584,0.0,0.0,0.0,0.006534653465346534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813861386138614,
0.11885714285714286,0.5217142857142857,5.714285714285715E-4,0.0,0.0,0.0034285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001142857142857143,0.0,0.0,0.0,0.012,0.011428571428571429,0.0,0.0,0.0,0.002285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285715E-4,0.0,0.0,0.0,0.02,0.004571428571428572,0.0,0.0,5.714285714285715E-4,5.714285714285715E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.2965714285714286,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30528052805280526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6947194719471947,
0.21056613289623,0.2588996763754045,0.11772370024797209,0.0,0.0,0.0,0.15193544319757912,0.032278401210440046,0.0,0.0,0.0,0.08199890724162569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009834825368805951,0.0031521876182070358,0.0,0.0,0.0,0.008700037826251419,0.005673937712772664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01323918799646955,0.0,0.008573950321523137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08565544487874585,0.011768167107972934,0.0,0.0,
0.0,0.0,0.0,0.0,0.004968383017163505,0.082010582010582,0.40101948638534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02264808362369338,0.03258484965802039,0.016066589237320943,0.0,0.0040650406504065045,9.678668215253581E-4,0.003484320557491289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00806555684604465,0.0010323912762937152,6.45244547683572E-5,0.0,0.031681507291263386,0.004258614014711576,0.005226480836236934,0.0029036004645760743,0.0012904890953671442,0.0,0.0,0.0032262227384178602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161311136920893,1.290489095367144E-4,0.0017421602787456446,0.0,0.32894567040908507,3.2262227384178605E-4,0.0,0.027164795457478384,
0.0,0.0,1.5915119363395225E-4,0.14222811671087532,0.0,0.0,9.549071618037135E-4,5.305039787798409E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.713527851458886E-4,5.305039787798408E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0610079575596818E-4,0.0,0.0,0.0,0.0,5.305039787798409E-5,6.89655172413793E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1220159151193635E-4,0.25580901856763927,2.1220159151193635E-4,0.0,0.0,5.305039787798409E-5,0.0047214854111405835,0.0,0.0,0.0,5.305039787798409E-5,0.010557029177718833,0.0,0.0,0.0,1.0610079575596818E-4,0.5831299734748011,
0.0,0.0,0.15231638418079096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3176271186440678,0.0,0.0,0.0,0.5300564971751413,
